"ID","Year","113_Cause_Name","Cause_Name_Year","State","Deaths","Age-adjusted_Death_Rate"
"7889",2004,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Ohio","1319","11.4"
"7890",2004,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Oklahoma","506","14.4"
"7891",2004,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Oregon","555","15.1"
"7892",2004,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Pennsylvania","1410","11.1"
"7893",2004,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Rhode Island","85","7.6"
"7894",2004,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","South Carolina","482","11.3"
"7895",2004,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","South Dakota","112","14.8"
"7896",2004,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Tennessee","792","13.2"
"7897",2004,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Texas","2300","10.7"
"7898",2004,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","United States","32439","11"
"7899",2004,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Utah","377","17.2"
"7900",2004,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Vermont","93","14.5"
"7901",2004,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Virginia","828","10.9"
"7902",2004,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Washington","830","13.3"
"7903",2004,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","West Virginia","285","15.4"
"7904",2004,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Wisconsin","662","11.9"
"7905",2004,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Wyoming","88","17.5"
"7906",2004,"Malignant neoplasms (C00-C97)","Cancer","Alabama","9756","204.5"
"7907",2004,"Malignant neoplasms (C00-C97)","Cancer","Alaska","728","184.2"
"7908",2004,"Malignant neoplasms (C00-C97)","Cancer","Arizona","9618","167.5"
"7909",2004,"Malignant neoplasms (C00-C97)","Cancer","Arkansas","6304","208.6"
"7910",2004,"Malignant neoplasms (C00-C97)","Cancer","California","53700","169.2"
"7911",2004,"Malignant neoplasms (C00-C97)","Cancer","Colorado","6196","159.4"
"7912",2004,"Malignant neoplasms (C00-C97)","Cancer","Connecticut","7175","182.4"
"7913",2004,"Malignant neoplasms (C00-C97)","Cancer","Delaware","1827","208.3"
"7914",2004,"Malignant neoplasms (C00-C97)","Cancer","District of Columbia","1152","206.4"
"7915",2004,"Malignant neoplasms (C00-C97)","Cancer","Florida","39840","179.4"
"7916",2004,"Malignant neoplasms (C00-C97)","Cancer","Georgia","14313","195.5"
"7917",2004,"Malignant neoplasms (C00-C97)","Cancer","Hawaii","2088","150.5"
"7918",2004,"Malignant neoplasms (C00-C97)","Cancer","Idaho","2227","169.6"
"7919",2004,"Malignant neoplasms (C00-C97)","Cancer","Illinois","24289","194.8"
"7920",2004,"Malignant neoplasms (C00-C97)","Cancer","Indiana","12552","199.1"
"7921",2004,"Malignant neoplasms (C00-C97)","Cancer","Iowa","6340","182.3"
"7922",2004,"Malignant neoplasms (C00-C97)","Cancer","Kansas","5312","183.1"
"7923",2004,"Malignant neoplasms (C00-C97)","Cancer","Kentucky","9159","215.5"
"7924",2004,"Malignant neoplasms (C00-C97)","Cancer","Louisiana","9434","216.3"
"7925",2004,"Malignant neoplasms (C00-C97)","Cancer","Maine","3124","202.2"
"7926",2004,"Malignant neoplasms (C00-C97)","Cancer","Maryland","10168","190.5"
"7927",2004,"Malignant neoplasms (C00-C97)","Cancer","Massachusetts","13337","190.1"
"7928",2004,"Malignant neoplasms (C00-C97)","Cancer","Michigan","19653","190.9"
"7929",2004,"Malignant neoplasms (C00-C97)","Cancer","Minnesota","9093","177"
"7930",2004,"Malignant neoplasms (C00-C97)","Cancer","Mississippi","5983","209.8"
"7931",2004,"Malignant neoplasms (C00-C97)","Cancer","Missouri","12450","201.1"
"7932",2004,"Malignant neoplasms (C00-C97)","Cancer","Montana","1867","179.6"
"7933",2004,"Malignant neoplasms (C00-C97)","Cancer","Nebraska","3270","173.7"
"7934",2004,"Malignant neoplasms (C00-C97)","Cancer","Nevada","4119","191.9"
"7935",2004,"Malignant neoplasms (C00-C97)","Cancer","New Hampshire","2554","194.8"
"7936",2004,"Malignant neoplasms (C00-C97)","Cancer","New Mexico","3036","162.5"
"7937",2004,"Malignant neoplasms (C00-C97)","Cancer","New York","36100","177.8"
"7938",2004,"Malignant neoplasms (C00-C97)","Cancer","North Carolina","16477","193.7"
"7939",2004,"Malignant neoplasms (C00-C97)","Cancer","North Dakota","1265","166.8"
"7940",2004,"Malignant neoplasms (C00-C97)","Cancer","Ohio","24940","202.1"
"7941",2004,"Malignant neoplasms (C00-C97)","Cancer","Oklahoma","7269","196"
"7942",2004,"Malignant neoplasms (C00-C97)","Cancer","Oregon","7236","188.8"
"7943",2004,"Malignant neoplasms (C00-C97)","Cancer","Pennsylvania","29424","196.1"
"7944",2004,"Malignant neoplasms (C00-C97)","Cancer","Rhode Island","2418","196.8"
"7945",2004,"Malignant neoplasms (C00-C97)","Cancer","South Carolina","8348","195.8"
"7946",2004,"Malignant neoplasms (C00-C97)","Cancer","South Dakota","1555","177.5"
"7947",2004,"Malignant neoplasms (C00-C97)","Cancer","Tennessee","12586","208.1"
"7948",2004,"Malignant neoplasms (C00-C97)","Cancer","Texas","33937","182.1"
"7949",2004,"Malignant neoplasms (C00-C97)","Cancer","United States","553888","186.8"
"7950",2004,"Malignant neoplasms (C00-C97)","Cancer","Utah","2445","141.1"
"7951",2004,"Malignant neoplasms (C00-C97)","Cancer","Vermont","1212","179.5"
"7952",2004,"Malignant neoplasms (C00-C97)","Cancer","Virginia","13385","188.5"
"7953",2004,"Malignant neoplasms (C00-C97)","Cancer","Washington","10989","184.6"
"7954",2004,"Malignant neoplasms (C00-C97)","Cancer","West Virginia","4694","212.2"
"7955",2004,"Malignant neoplasms (C00-C97)","Cancer","Wisconsin","10861","184.7"
"7956",2004,"Malignant neoplasms (C00-C97)","Cancer","Wyoming","875","171.7"
"7957",2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Alabama","1049","22.8"
"7958",2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Alaska","23","7.1"
"7959",2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Arizona","634","11.2"
"7960",2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Arkansas","562","18.8"
"7961",2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","California","2373","7.6"
"7962",2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Colorado","406","11.1"
"7963",2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Connecticut","604","14.8"
"7964",2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Delaware","128","15.1"
"7965",2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","District of Columbia","79","14.4"
"7966",2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Florida","2252","10"
"7967",2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Georgia","1458","21.3"
"7968",2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Hawaii","164","11.8"
"7969",2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Idaho","109","8.5"
"7970",2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Illinois","2339","18.7"
"7971",2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Indiana","1244","19.9"
"7972",2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Iowa","266","7.2"
"7973",2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Kansas","554","18.1"
"7974",2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Kentucky","827","20.3"
"7975",2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Louisiana","1110","26.3"
"7976",2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Maine","264","17.1"
"7977",2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Maryland","699","13.5"
"7978",2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Massachusetts","1250","17.1"
"7979",2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Michigan","1507","14.8"
"7980",2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Minnesota","669","12.5"
"7981",2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Mississippi","662","23.9"
"7982",2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Missouri","1083","17.4"
"7983",2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Montana","108","10.3"
"7984",2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Nebraska","283","14.5"
"7985",2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Nevada","425","21.8"
"7986",2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","New Hampshire","163","12.8"
"7987",2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","New Jersey","1624","17.6"
"7988",2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","New Mexico","227","12.6"
"7989",2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","New York","2383","11.6"
"7990",2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","North Carolina","1470","18"
"7991",2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","North Dakota","55","6.4"
"7992",2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Ohio","1896","15.4"
"7993",2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Oklahoma","565","15.5"
"7994",2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Oregon","308","8"
"7995",2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Pennsylvania","3067","19.7"
"7996",2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Rhode Island","131","9.9"
"7997",2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","South Carolina","818","20.1"
"7998",2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","South Dakota","92","9.9"
"7999",2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Tennessee","680","11.7"
"8000",2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Texas","2561","14.4"
"8001",2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","United States","42480","14.5"
"8002",2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Utah","235","14.3"
"8003",2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Vermont","57","8.5"
"8004",2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Virginia","1249","18.5"
"8005",2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Washington","348","5.9"
"8006",2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","West Virginia","450","20.7"
"8007",2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Wisconsin","925","15.2"
"8008",2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Wyoming","45","9.3"
"8009",2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Alabama","2179","48.3"
"8010",2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Alaska","321","55.4"
"8011",2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Arizona","2697","49.8"
"8012",2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Arkansas","1304","46.9"
"8013",2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","California","10471","30.7"
"8014",2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Colorado","1806","42.4"
"8015",2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Connecticut","1112","30.2"
"8016",2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Delaware","287","34.9"
"8017",2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","District of Columbia","233","40.8"
"8018",2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Florida","7919","44.2"
"8019",2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Georgia","3528","44.2"
"8020",2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Hawaii","415","31.9"
"8021",2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Idaho","605","45.6"
"8022",2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Illinois","3942","31.5"
"8023",2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Indiana","2196","35.4"
"8024",2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Iowa","1164","35.4"
"8025",2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Kansas","1089","38.6"
"8026",2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Kentucky","2270","55.2"
"8027",2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Louisiana","2208","49.8"
"8028",2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Maine","516","38"
"8029",2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Maryland","1432","26.7"
"8030",2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Massachusetts","1421","20.7"
"8031",2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Michigan","3324","33"
"8032",2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Minnesota","1912","36.7"
"8033",2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Mississippi","1656","58.8"
"8034",2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Missouri","2786","47.6"
"8035",2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Montana","518","54.8"
"8036",2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Nebraska","696","38"
"8037",2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Nevada","911","41.9"
"8038",2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","New Hampshire","405","31.5"
"8039",2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","New Jersey","2371","27"
"8040",2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","New Mexico","1227","67.3"
"8041",2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","New York","4708","23.9"
"8042",2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","North Carolina","3835","46.3"
"8043",2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","North Dakota","282","39.9"
"8044",2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Ohio","3757","32.2"
"8045",2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Oklahoma","1748","49.9"
"8046",2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Oregon","1401","38.2"
"8047",2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Pennsylvania","5014","37.9"
"8048",2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Rhode Island","393","33.9"
"8049",2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","South Carolina","1941","47.5"
"8050",2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","South Dakota","406","50.5"
"8051",2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Tennessee","3004","51.8"
"8052",2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Texas","8425","40.8"
"8053",2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","United States","109277","37.6"
"8054",2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Utah","702","34.7"
"8055",2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Vermont","235","36.3"
"8056",2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Virginia","2644","37"
"8057",2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Washington","2239","36.9"
"8058",2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","West Virginia","1004","53.7"
"8059",2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Wisconsin","2345","41"
"8060",2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Wyoming","273","55.1"
"8061",2003,"All Causes","All causes","Alabama","46716","1020.2"
"8062",2003,"All Causes","All causes","Alaska","3180","843.5"
"8063",2003,"All Causes","All causes","Arizona","43392","798.4"
"8064",2003,"All Causes","All causes","Arkansas","27918","948.2"
"8065",2003,"All Causes","All causes","California","239371","768.4"
"8066",2003,"All Causes","All causes","Colorado","29506","792"
"8067",2003,"All Causes","All causes","Connecticut","29627","739.7"
"8068",2003,"All Causes","All causes","Delaware","7070","852.9"
"8069",2003,"All Causes","All causes","District of Columbia","5573","993"
"8070",2003,"All Causes","All causes","Florida","168657","786.7"
"8071",2003,"All Causes","All causes","Georgia","66478","956.8"
"8072",2003,"All Causes","All causes","Hawaii","8978","667.1"
"8073",2003,"All Causes","All causes","Idaho","10380","812.8"
"8074",2003,"All Causes","All causes","Illinois","105325","846.6"
"8075",2003,"All Causes","All causes","Indiana","55968","902.2"
"8076",2003,"All Causes","All causes","Iowa","28062","776.2"
"8077",2003,"All Causes","All causes","Kansas","24593","829.5"
"8078",2003,"All Causes","All causes","Kentucky","40241","986.4"
"8079",2003,"All Causes","All causes","Louisiana","42719","1013.7"
"8080",2003,"All Causes","All causes","Maine","12540","829.8"
"8081",2003,"All Causes","All causes","Maryland","44499","864.5"
"8082",2003,"All Causes","All causes","Massachusetts","56291","788.7"
"8083",2003,"All Causes","All causes","Michigan","86728","860.5"
"8084",2003,"All Causes","All causes","Minnesota","37620","720.9"
"8085",2003,"All Causes","All causes","Mississippi","28489","1031.6"
"8086",2003,"All Causes","All causes","Missouri","55582","907"
"8087",2003,"All Causes","All causes","Montana","8467","837.6"
"8088",2003,"All Causes","All causes","Nebraska","15465","798.2"
"8089",2003,"All Causes","All causes","Nevada","17858","927.3"
"8090",2003,"All Causes","All causes","New Hampshire","9708","767.3"
"8091",2003,"All Causes","All causes","New Jersey","73689","807.8"
"8092",2003,"All Causes","All causes","New Mexico","14805","832.1"
"8093",2003,"All Causes","All causes","New York","155877","771.1"
"8094",2003,"All Causes","All causes","North Carolina","73459","909"
"8095",2003,"All Causes","All causes","North Dakota","6090","776.1"
"8096",2003,"All Causes","All causes","Ohio","109110","898.5"
"8097",2003,"All Causes","All causes","Oklahoma","35721","986.5"
"8098",2003,"All Causes","All causes","Oregon","30912","816.9"
"8099",2003,"All Causes","All causes","Pennsylvania","129769","860.8"
"8100",2003,"All Causes","All causes","Rhode Island","10039","798.7"
"8101",2003,"All Causes","All causes","South Carolina","38112","952.7"
"8102",2003,"All Causes","All causes","South Dakota","7132","796.6"
"8103",2003,"All Causes","All causes","Tennessee","57313","994"
"8104",2003,"All Causes","All causes","Texas","154870","865.1"
"8105",2003,"All Causes","All causes","United States","2448288","843.5"
"8106",2003,"All Causes","All causes","Utah","13412","793.6"
"8107",2003,"All Causes","All causes","Vermont","5120","779.7"
"8108",2003,"All Causes","All causes","Virginia","58282","863.3"
"8109",2003,"All Causes","All causes","Washington","45920","789.2"
"8110",2003,"All Causes","All causes","West Virginia","21306","1003.1"
"8111",2003,"All Causes","All causes","Wisconsin","46177","780.1"
"8112",2003,"All Causes","All causes","Wyoming","4172","857.7"
"8113",2003,"Alzheimer's disease (G30)","Alzheimer's disease","Alabama","1268","28.8"
"8114",2003,"Alzheimer's disease (G30)","Alzheimer's disease","Alaska","56","22.9"
"8115",2003,"Alzheimer's disease (G30)","Alzheimer's disease","Arizona","1703","32.9"
"8116",2003,"Alzheimer's disease (G30)","Alzheimer's disease","Arkansas","552","18.6"
"8117",2003,"Alzheimer's disease (G30)","Alzheimer's disease","California","6585","22"
"8118",2003,"Alzheimer's disease (G30)","Alzheimer's disease","Colorado","899","26.5"
"8119",2003,"Alzheimer's disease (G30)","Alzheimer's disease","Connecticut","612","14.2"
"8120",2003,"Alzheimer's disease (G30)","Alzheimer's disease","Delaware","147","18.6"
"8121",2003,"Alzheimer's disease (G30)","Alzheimer's disease","District of Columbia","95","17"
"8122",2003,"Alzheimer's disease (G30)","Alzheimer's disease","Florida","4316","18.9"
"8123",2003,"Alzheimer's disease (G30)","Alzheimer's disease","Georgia","1630","26.9"
"8124",2003,"Alzheimer's disease (G30)","Alzheimer's disease","Hawaii","161","11.9"
"8125",2003,"Alzheimer's disease (G30)","Alzheimer's disease","Idaho","355","28.3"
"8126",2003,"Alzheimer's disease (G30)","Alzheimer's disease","Illinois","2626","20.9"
"8127",2003,"Alzheimer's disease (G30)","Alzheimer's disease","Indiana","1515","24.6"
"8128",2003,"Alzheimer's disease (G30)","Alzheimer's disease","Iowa","887","22.1"
"8129",2003,"Alzheimer's disease (G30)","Alzheimer's disease","Kansas","781","24.7"
"8130",2003,"Alzheimer's disease (G30)","Alzheimer's disease","Kentucky","1072","27.7"
"8131",2003,"Alzheimer's disease (G30)","Alzheimer's disease","Louisiana","1184","30"
"8132",2003,"Alzheimer's disease (G30)","Alzheimer's disease","Maine","467","30.2"
"8133",2003,"Alzheimer's disease (G30)","Alzheimer's disease","Maryland","865","17.8"
"8134",2003,"Alzheimer's disease (G30)","Alzheimer's disease","Massachusetts","1609","21.3"
"8135",2003,"Alzheimer's disease (G30)","Alzheimer's disease","Michigan","2133","21.4"
"8136",2003,"Alzheimer's disease (G30)","Alzheimer's disease","Minnesota","1243","22.7"
"8137",2003,"Alzheimer's disease (G30)","Alzheimer's disease","Mississippi","583","22"
"8138",2003,"Alzheimer's disease (G30)","Alzheimer's disease","Missouri","1293","20.6"
"8139",2003,"Alzheimer's disease (G30)","Alzheimer's disease","Montana","235","22.7"
"8140",2003,"Alzheimer's disease (G30)","Alzheimer's disease","Nebraska","461","22.2"
"8141",2003,"Alzheimer's disease (G30)","Alzheimer's disease","Nevada","309","19.6"
"8142",2003,"Alzheimer's disease (G30)","Alzheimer's disease","New Hampshire","286","23"
"8143",2003,"Alzheimer's disease (G30)","Alzheimer's disease","New Jersey","1636","17.7"
"8144",2003,"Alzheimer's disease (G30)","Alzheimer's disease","New Mexico","360","21.6"
"8145",2003,"Alzheimer's disease (G30)","Alzheimer's disease","New York","1866","9"
"8146",2003,"Alzheimer's disease (G30)","Alzheimer's disease","North Carolina","2145","28.3"
"8147",2003,"Alzheimer's disease (G30)","Alzheimer's disease","North Dakota","336","37.5"
"8148",2003,"Alzheimer's disease (G30)","Alzheimer's disease","Ohio","2902","23.7"
"8149",2003,"Alzheimer's disease (G30)","Alzheimer's disease","Oklahoma","794","22.1"
"8150",2003,"Alzheimer's disease (G30)","Alzheimer's disease","Oregon","1157","29.8"
"8151",2003,"Alzheimer's disease (G30)","Alzheimer's disease","Pennsylvania","2952","18.3"
"8152",2003,"Alzheimer's disease (G30)","Alzheimer's disease","Rhode Island","303","22"
"8153",2003,"Alzheimer's disease (G30)","Alzheimer's disease","South Carolina","1051","28.8"
"8154",2003,"Alzheimer's disease (G30)","Alzheimer's disease","South Dakota","174","17.5"
"8155",2003,"Alzheimer's disease (G30)","Alzheimer's disease","Tennessee","1466","26.9"
"8156",2003,"Alzheimer's disease (G30)","Alzheimer's disease","Texas","4015","24.9"
"8157",2003,"Alzheimer's disease (G30)","Alzheimer's disease","United States","63457","22.1"
"8158",2003,"Alzheimer's disease (G30)","Alzheimer's disease","Utah","332","21.4"
"8159",2003,"Alzheimer's disease (G30)","Alzheimer's disease","Vermont","171","25.9"
"8160",2003,"Alzheimer's disease (G30)","Alzheimer's disease","Virginia","1466","23.4"
"8161",2003,"Alzheimer's disease (G30)","Alzheimer's disease","Washington","2380","41.4"
"8162",2003,"Alzheimer's disease (G30)","Alzheimer's disease","West Virginia","470","22.2"
"8163",2003,"Alzheimer's disease (G30)","Alzheimer's disease","Wisconsin","1411","22.6"
"8164",2003,"Alzheimer's disease (G30)","Alzheimer's disease","Wyoming","142","30.9"
"8165",2003,"Cerebrovascular diseases (I60-I69)","Stroke","Alabama","3028","67"
"8166",2003,"Cerebrovascular diseases (I60-I69)","Stroke","Alaska","185","62.3"
"8167",2003,"Cerebrovascular diseases (I60-I69)","Stroke","Arizona","2428","45.5"
"8168",2003,"Cerebrovascular diseases (I60-I69)","Stroke","Arkansas","2107","71.1"
"8169",2003,"Cerebrovascular diseases (I60-I69)","Stroke","California","17692","58.2"
